m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.9333333333333333,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2022-1-schedula-detalhador_de_chamados,1.0.0,518,0.638,1.0,0.319,0.5,0.819
0.94,0.04,0.8,0.8,0.8,0.8,fga-eps-mds-2022-1-schedula-front,1.0.0,3301,0.5873999999999999,0.8,0.29369999999999996,0.4,0.6937
0.9473684210526315,0.0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,fga-eps-mds-2022-1-schedula-front,1.1.1,1070,0.6078947368421053,0.8947368421052632,0.30394736842105263,0.4473684210526316,0.7513157894736842
0.9,0.0,1.0,1.0,1.0,1.0,fga-eps-mds-2022-1-schedula-gestor_de_usuarios,1.0.0,444,0.627,1.0,0.3135,0.5,0.8135
